Date,Time,Object ID,Logical ID,Category,Event,Behavior,Confidence,Centroid X,Centroid Y,Snapshot
2026-09-11,01:37:19,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7503,307,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0001.jpg
2026-09-11,01:37:21,4,1,person,SUSPICIOUS_ACTIVITY,RAPID MOVEMENT,0.8333,198,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0001.jpg
2026-09-11,01:37:29,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8957,163,242,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0002.jpg
2026-09-11,01:37:30,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8925,163,243,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0003.jpg
2026-09-11,01:37:31,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,214,337,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0002.jpg
2026-09-11,01:37:31,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8975,163,243,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0004.jpg
2026-09-11,01:37:33,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9113,197,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0005.jpg
2026-09-11,01:37:34,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9034,197,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0006.jpg
2026-09-11,01:37:35,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8900,197,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0007.jpg
2026-09-11,01:37:36,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8919,198,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0008.jpg
2026-09-11,01:37:37,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8858,198,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0009.jpg
2026-09-11,01:37:38,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8618,162,241,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0010.jpg
2026-09-11,01:37:40,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8924,140,240,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0011.jpg
2026-09-11,01:37:41,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8873,140,240,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0012.jpg
2026-09-11,01:37:42,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,234,340,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0003.jpg
2026-09-11,01:37:42,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9013,163,242,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0013.jpg
2026-09-11,01:37:43,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9083,140,240,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0014.jpg
2026-09-11,01:37:44,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8943,141,241,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0015.jpg
2026-09-11,01:37:46,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8896,141,241,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0016.jpg
2026-09-11,01:37:48,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9172,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0017.jpg
2026-09-11,01:37:49,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8861,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0018.jpg
2026-09-11,01:37:50,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9069,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0019.jpg
2026-09-11,01:37:52,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8134,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0020.jpg
2026-09-11,01:37:53,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,273,344,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0004.jpg
2026-09-11,01:37:53,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8169,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0021.jpg
2026-09-11,01:37:54,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.2754,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0022.jpg
2026-09-11,01:37:56,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8757,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0023.jpg
2026-09-11,01:37:57,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8556,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0024.jpg
2026-09-11,01:37:58,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7353,163,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0025.jpg
2026-09-11,01:38:00,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8694,163,238,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0026.jpg
2026-09-11,01:38:01,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8652,163,238,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0027.jpg
2026-09-11,01:38:02,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8441,163,238,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0028.jpg
2026-09-11,01:38:03,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,335,286,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0005.jpg
2026-09-11,01:38:04,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8439,163,238,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0029.jpg
2026-09-11,01:38:05,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8434,163,238,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0030.jpg
2026-09-11,01:38:07,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8550,163,238,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0031.jpg
2026-09-11,01:38:08,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8559,163,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0032.jpg
2026-09-11,01:38:09,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8677,163,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0033.jpg
2026-09-11,01:38:10,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8768,163,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0034.jpg
2026-09-11,01:38:11,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8875,163,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0035.jpg
2026-09-11,01:38:12,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8848,163,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0036.jpg
2026-09-11,01:38:13,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8862,163,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0037.jpg
2026-09-11,01:38:14,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,355,280,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0006.jpg
2026-09-11,01:38:14,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8847,163,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0038.jpg
2026-09-11,01:38:15,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8824,163,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0039.jpg
2026-09-11,01:38:16,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8760,163,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0040.jpg
2026-09-11,01:38:17,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8561,163,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0041.jpg
2026-09-11,01:38:18,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8592,163,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0042.jpg
2026-09-11,01:38:20,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8577,163,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0043.jpg
2026-09-11,01:38:21,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8227,163,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0044.jpg
2026-09-11,01:38:21,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8700,163,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0045.jpg
2026-09-11,01:38:23,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8695,163,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0046.jpg
2026-09-11,01:38:24,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8836,163,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0047.jpg
2026-09-11,01:38:25,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,369,278,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0007.jpg
2026-09-11,01:38:25,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8843,164,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0048.jpg
2026-09-11,01:38:27,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8868,164,234,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0049.jpg
2026-09-11,01:38:28,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8931,164,234,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0050.jpg
2026-09-11,01:38:30,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8877,164,234,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0051.jpg
2026-09-11,01:38:31,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8879,164,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0052.jpg
2026-09-11,01:38:31,3,3,bus,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7503,307,222,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0001.jpg
2026-09-11,01:38:32,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.6026,165,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0053.jpg
2026-09-11,01:38:32,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8821,165,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0054.jpg
2026-09-11,01:38:33,4,1,person,SUSPICIOUS_ACTIVITY,RAPID MOVEMENT,0.8333,198,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0001.jpg
2026-09-11,01:38:34,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8824,165,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0055.jpg
2026-09-11,01:38:35,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,385,278,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0008.jpg
2026-09-11,01:38:35,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8818,165,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0056.jpg
2026-09-11,01:38:37,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8840,165,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0057.jpg
2026-09-11,01:38:38,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8873,165,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0058.jpg
2026-09-11,01:38:39,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8930,165,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0059.jpg
2026-09-11,01:38:41,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8931,165,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0060.jpg
2026-09-11,01:38:42,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8911,165,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0061.jpg
2026-09-11,01:38:43,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,207,336,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0002.jpg
2026-09-11,01:38:44,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8957,163,242,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0002.jpg
2026-09-11,01:38:44,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8977,166,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0062.jpg
2026-09-11,01:38:45,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8907,166,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0063.jpg
2026-09-11,01:38:45,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8925,163,243,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0003.jpg
2026-09-11,01:38:46,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8975,163,243,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0004.jpg
2026-09-11,01:38:46,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,376,278,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0009.jpg
2026-09-11,01:38:46,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8782,165,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0064.jpg
2026-09-11,01:38:48,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9113,197,235,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0005.jpg
2026-09-11,01:38:48,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7516,165,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0065.jpg
2026-09-11,01:38:50,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7970,165,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0066.jpg
2026-09-11,01:38:50,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9034,197,236,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0006.jpg
2026-09-11,01:38:51,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8449,165,233,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0067.jpg
2026-09-11,01:38:51,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8900,197,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0007.jpg
2026-09-11,01:38:53,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8419,165,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0068.jpg
2026-09-11,01:38:53,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,221,338,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0003.jpg
2026-09-11,01:38:53,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8919,198,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0008.jpg
2026-09-11,01:38:54,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8858,198,237,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0009.jpg
2026-09-11,01:38:54,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8488,165,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0069.jpg
2026-09-11,01:38:55,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8502,165,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0070.jpg
2026-09-11,01:38:55,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8618,162,241,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0010.jpg
2026-09-11,01:38:56,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8924,140,240,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0011.jpg
2026-09-11,01:38:56,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8435,165,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0071.jpg
2026-09-11,01:38:58,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,339,283,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0010.jpg
2026-09-11,01:38:58,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8873,140,240,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0012.jpg
2026-09-11,01:38:58,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8383,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0072.jpg
2026-09-11,01:39:00,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9013,163,242,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0013.jpg
2026-09-11,01:39:00,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8683,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0073.jpg
2026-09-11,01:39:01,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8799,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0074.jpg
2026-09-11,01:39:01,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9083,140,240,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0014.jpg
2026-09-11,01:39:02,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8767,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0075.jpg
2026-09-11,01:39:02,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8943,141,241,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0015.jpg
2026-09-11,01:39:03,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8726,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0076.jpg
2026-09-11,01:39:03,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,248,341,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0004.jpg
2026-09-11,01:39:03,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8896,141,241,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0016.jpg
2026-09-11,01:39:04,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9172,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0017.jpg
2026-09-11,01:39:04,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.6456,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0077.jpg
2026-09-11,01:39:05,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8861,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0018.jpg
2026-09-11,01:39:05,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.5370,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0078.jpg
2026-09-11,01:39:06,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.2197,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0079.jpg
2026-09-11,01:39:06,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.9069,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0019.jpg
2026-09-11,01:39:07,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8490,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0080.jpg
2026-09-11,01:39:08,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8134,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0020.jpg
2026-09-11,01:39:09,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,281,320,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0011.jpg
2026-09-11,01:39:09,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8750,166,231,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0081.jpg
2026-09-11,01:39:09,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8169,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0021.jpg
2026-09-11,01:39:10,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7845,167,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0082.jpg
2026-09-11,01:39:10,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.2754,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0022.jpg
2026-09-11,01:39:11,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7928,167,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0083.jpg
2026-09-11,01:39:11,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8757,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0023.jpg
2026-09-11,01:39:12,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.5646,167,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0084.jpg
2026-09-11,01:39:12,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8556,162,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0024.jpg
2026-09-11,01:39:13,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7353,163,239,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0025.jpg
2026-09-11,01:39:13,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.4647,167,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0085.jpg
2026-09-11,01:39:15,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7922,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0086.jpg
2026-09-11,01:39:15,1,1,person,SUSPICIOUS_ACTIVITY,ERRATIC MOVEMENT | RAPID MOVEMENT,1.0000,314,300,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\suspicious_0005.jpg
2026-09-11,01:39:15,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8694,163,238,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0026.jpg
2026-09-11,01:39:17,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8652,163,238,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0027.jpg
2026-09-11,01:39:17,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.7487,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0087.jpg
2026-09-11,01:39:19,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8756,166,232,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0088.jpg
2026-09-11,01:39:19,1,1,person,INTRUSION,CROSSED_RESTRICTED_ZONE,0.8441,163,238,C:\Users\sharm\CCTV-YOLO\IBVAP\backend\logs\snapshots\intrusion_0028.jpg
